replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
208300,2.8834623e-07,2.0598421e-07,0.0033631606,-0.0030959062,0.0022280714,0.004352811,-0.010186784,-0.003219082,0.0023465569,0.004835492,-0.010341241,-0.0033044303,0.0024200934,0.007424485,-0.0104261,2.8834626e-07,8.8152376e-07,9.435182e-06,4.2843385e-12,2.0598422e-07,6.257914e-07,6.7028845e-06,1.8838568e-12,-0.14285715,0.98974335,1.0,-1.0,208300,417,500.0,0.0,500,500,5.931395172424787e-05,0.0003435476326141395,0.005773214938694782,1.4765966227514583e-15,0.029656975862123913,0.020582540940897138,0.06684966276308811,0.01277125341110664,-0.1371625543871901,0.9525170644049618,1.0,-1.0,5,0.029656975862123913,205000,410,500.0,0.0,500,500,3.240994079925415e-05,0.0002700848456616221,0.004875495589852352,3.885780586188048e-16,0.016204970399627067,0.013116722175859135,0.03756556324204357,0.004676750400808138,0.016204970399627067,0.013116722175859135,0.03756556324204357,0.004676750400808138,-0.14285715,0.98974335,1.0,-1.0,5,0.016204970399627067,0.011282924000624917,84.01247251600034,60.64526643099998,0.010203847999946447,0.0036544680006045382,3.212730583998564,147.89561077100007,10381.804086701994,81
210800,4.1071578e-07,4.887068e-07,0.0030300738,-0.002857278,0.0036734021,0.01941111,-0.010343769,-0.002670324,0.0036574283,0.020573836,-0.011512615,-0.0027407133,0.0041005304,0.023115776,-0.011386001,4.107158e-07,1.5449847e-06,1.3724558e-05,5.204214e-12,4.8870675e-07,2.1142496e-06,1.9594321e-05,1.383965e-11,-0.14285715,0.98974335,1.0,-1.0,210800,422,500.0,0.0,500,500,3.062817980161635e-05,0.00018864530061729138,0.003522191848666612,3.3306690738754696e-16,0.015314089900808176,0.008987079540684312,0.03005382844176607,0.007333491260187715,-0.13724771019777487,0.9524067429095481,1.0,-1.0,5,0.015314089900808176,207500,415,500.0,0.0,500,500,6.017696065182675e-05,0.0004195946378737611,0.007936490131700691,1.6653345369377348e-15,0.03008848032591336,0.01638249042810039,0.06006376934995781,0.015848422525657928,0.03008848032591336,0.01638249042810039,0.06006376934995781,0.015848422525657928,-0.14285715,0.98974335,1.0,-1.0,5,0.03008848032591336,0.011184024999238318,60.540026155000305,72.219944475999,0.010295628000676516,0.003630686998803867,3.13386305899985,135.91894402999787,10517.72459934099,82
213300,2.4917665e-05,3.1350155e-05,-0.009015921,0.009216326,0.078562185,0.54760194,-0.009300075,0.0076998575,0.07108699,0.49371487,-0.012301689,0.008372775,0.07547026,0.5438099,-0.011197482,2.4917665e-05,0.00023353264,0.0026318326,4.2993942e-11,3.135016e-05,0.00025511143,0.0025903229,1.2083699e-13,-0.14285715,0.98974335,1.0,-1.0,213300,427,500.0,0.0,500,500,9.630691562042827e-05,0.0004904084337159531,0.009121193872567202,3.4416913763379854e-16,0.04815345781021419,0.049456179882236,0.1449860671388391,0.011113814854853762,-0.13681409371596706,0.9522040113751585,1.0,-1.0,5,0.04815345781021419,210000,420,500.0,0.0,500,500,9.326792011452995e-05,0.0004761213679307634,0.008085367485149365,5.440092820663267e-16,0.046633960057264966,0.039593879941302014,0.11235523284562206,0.0058825334901891424,0.046633960057264966,0.039593879941302014,0.11235523284562206,0.0058825334901891424,-0.14285715,0.98974335,1.0,-1.0,5,0.046633960057264966,0.011200775999895995,59.84112599499895,61.94380256899967,0.010261614999762969,0.0037345809996622847,3.197507056000177,125.00763259199812,10642.733836690992,83
215800,3.3957934e-07,2.6964042e-07,0.0037610854,-0.0038791061,0.0029727297,0.00927254,-0.0135851335,-0.0037235464,0.0030525508,0.00948772,-0.012616384,-0.0036836448,0.0029293364,0.010996496,-0.012368677,3.3957934e-07,7.571883e-07,5.1608754e-06,4.1618903e-11,2.6964042e-07,5.1295285e-07,3.1640998e-06,5.447063e-12,-0.14285715,0.98974335,1.0,-1.0,215800,432,500.0,0.0,500,500,4.220772920113908e-05,0.00026492505338055215,0.005019290150849532,5.218048215738236e-16,0.021103864600569566,0.022032587641616124,0.06417081810890282,0.006369737904545009,-0.13746284724458782,0.9522641737121965,1.0,-1.0,5,0.021103864600569566,212500,425,500.0,0.0,500,500,4.2744269914405045e-05,0.0002625517215161915,0.0035276659222283737,1.3100631690576848e-15,0.02137213495720254,0.0062217556933030615,0.03232248348445071,0.013065013087144268,0.02137213495720254,0.0062217556933030615,0.03232248348445071,0.013065013087144268,-0.14285715,0.98974335,1.0,-1.0,5,0.02137213495720254,0.011167433000082383,74.09648278299937,63.41003623100005,0.010112314999787486,0.003620561999923666,3.2821892160009156,140.81360854000013,10783.54914627699,84
218300,1.6522805e-06,3.8207472e-07,0.0031232852,-0.0033889494,0.005817001,0.043682124,-0.010365606,-0.0033066832,0.0055783973,0.03554684,-0.0108992,-0.0032041413,0.0057606236,0.03877542,-0.011305601,1.6522806e-06,1.35162245e-05,0.00015200123,1.5665136e-10,3.820747e-07,1.4265813e-06,1.0423744e-05,1.9427918e-12,-0.14285715,0.98974335,1.0,-1.0,218300,437,500.0,0.0,500,500,9.550581315335314e-05,0.00044838041532734604,0.007264898989782176,1.0658141036401504e-15,0.04775290657667655,0.020202615063043057,0.07818264278299814,0.01958100668303089,-0.13724472821827438,0.9521421737657382,1.0,-1.0,5,0.04775290657667655,215000,430,500.0,0.0,500,500,0.0001004790074178955,0.00038134530483341996,0.00484462472607472,3.3306690738754696e-16,0.05023950370894775,0.02979931692606311,0.08801672881538115,0.002274068692274609,0.05023950370894775,0.02979931692606311,0.08801672881538115,0.002274068692274609,-0.14285715,0.98974335,1.0,-1.0,5,0.05023950370894775,0.0113486690006539,65.3601666279992,58.83403085200007,0.010163686998566845,0.0036896799992973683,3.346265616999517,127.56566513299731,10911.11649128599,85
220800,9.4973905e-07,3.286462e-07,0.003466987,-0.0033205464,0.0051447297,0.026701786,-0.013387437,-0.0029266991,0.004478039,0.022548463,-0.010790639,-0.0030585756,0.004613726,0.022159753,-0.011258985,9.4973905e-07,2.3497676e-06,2.0630057e-05,2.5460137e-10,3.2864622e-07,7.0663896e-07,5.0176013e-06,1.1885417e-11,-0.14285715,0.98974335,1.0,-1.0,220800,442,500.0,0.0,500,500,7.639948517612658e-05,0.0004907582839405105,0.007825688208287496,4.440892098500626e-16,0.03819974258806325,0.031848536944851624,0.08500382037995442,0.008917622051574302,-0.13680867501906863,0.9512770869950237,1.0,-1.0,5,0.03819974258806325,217500,435,500.0,0.0,500,500,3.2091682483113936e-05,0.0002217086725353122,0.0036661495164902694,1.942890293094024e-15,0.01604584124155696,0.006349507278041266,0.027164156677482877,0.007563325724598266,0.01604584124155696,0.006349507278041266,0.027164156677482877,0.007563325724598266,-0.14285715,0.98974335,1.0,-1.0,5,0.01604584124155696,0.011334294998960104,59.229097842000556,68.01882917399962,0.010585869000351522,0.0066213079990120605,3.2582465680006862,130.5347150559992,11041.652893340986,86
223300,4.7277894e-07,2.1858042e-07,0.0038019486,-0.0036195603,0.0038510454,0.021871265,-0.0138246305,-0.0037126844,0.0038783755,0.020281047,-0.013363919,-0.0037021793,0.003936101,0.022165012,-0.013428329,4.7277894e-07,1.9520282e-06,1.8459257e-05,4.2747056e-14,2.1858042e-07,4.4120858e-07,3.549324e-06,1.5733144e-11,-0.14285715,0.98974335,1.0,-1.0,223300,447,500.0,0.0,500,500,0.0001331479063164236,0.0007672633257679882,0.014069640504412995,1.354472090042691e-15,0.06657395315821175,0.08057419233948512,0.2201722359909117,0.01198844074753544,-0.13706165958926986,0.951720633505614,1.0,-1.0,5,0.06657395315821175,220000,440,500.0,0.0,500,500,6.668720679952147e-05,0.0004977801880665715,0.009933845184936053,3.7747582837255326e-16,0.03334360339976071,0.0384373442129349,0.10779312604928522,0.0036441236066965445,0.03334360339976071,0.0384373442129349,0.10779312604928522,0.0036441236066965445,-0.14285715,0.98974335,1.0,-1.0,5,0.03334360339976071,0.01162574800036964,59.317637920999914,61.308515844000794,0.010552499999903375,0.00370046399984858,2.9881018360010785,123.64013431300191,11165.294803542989,87
225800,4.1603857e-07,2.2586839e-07,0.004051848,-0.003952339,0.0045651086,0.029895352,-0.013933439,-0.0038296683,0.0046677724,0.02994968,-0.014708413,-0.0036141183,0.0047782594,0.031532794,-0.014066363,4.1603855e-07,1.0144208e-06,9.470923e-06,2.0314271e-11,2.2586838e-07,3.6829186e-07,2.506251e-06,1.1220381e-12,-0.14285715,0.98974335,1.0,-1.0,225800,452,500.0,0.0,500,500,5.7166221481397094e-05,0.00035071593800339813,0.006305519385727221,7.882583474838612e-16,0.02858311074069856,0.016182912449080905,0.05616977131764421,0.008225004248388134,-0.1371627271890409,0.9519147071828155,1.0,-1.0,5,0.02858311074069856,222500,445,500.0,0.0,500,500,3.4653169127979086e-05,0.0002309641703389677,0.0036516344065409714,7.771561172376096e-16,0.017326584563989535,0.0126208572138645,0.03860063100996201,0.0032950483191061864,0.017326584563989535,0.0126208572138645,0.03860063100996201,0.0032950483191061864,-0.14285715,0.98974335,1.0,-1.0,5,0.017326584563989535,0.011227634000533726,61.35403755100015,62.54776586299886,0.01043156400010048,0.003643933998318971,3.0687478510008077,126.99585439699877,11292.292313928987,88
228300,7.3051797e-07,6.9534684e-07,0.0030370834,-0.0026718308,0.014680442,0.15346226,-0.012955506,-0.0027851574,0.014784265,0.15348203,-0.01447038,-0.0027176775,0.015394669,0.16097142,-0.013950637,7.3051797e-07,5.003768e-06,5.638744e-05,7.158963e-13,6.953468e-07,4.9586283e-06,5.609086e-05,3.3066052e-14,-0.14285715,0.98974335,1.0,-1.0,228300,457,500.0,0.0,500,500,0.00016093476081347114,0.0008234950873348177,0.016258905566834826,1.8096635301390052e-15,0.08046738040673558,0.06129305077155533,0.16812271715976634,0.018003524703757323,-0.13717386433060333,0.9517319662626411,1.0,-1.0,5,0.08046738040673558,225000,450,500.0,0.0,500,500,4.288629120335689e-05,0.0002904702112047816,0.004791647117312892,2.4424906541753446e-16,0.021443145601678426,0.01891611856546581,0.05505740486614172,0.003508869262410481,0.021443145601678426,0.01891611856546581,0.05505740486614172,0.003508869262410481,-0.14285715,0.98974335,1.0,-1.0,5,0.021443145601678426,0.011169629999130848,68.39219801999934,60.60445087699918,0.010641909000696614,0.004060739000124158,3.193895201000487,132.21641637599896,11424.510390856987,89
230800,5.582718e-07,3.6711683e-07,0.0035603405,-0.003712157,0.004680549,0.032128662,-0.011536629,-0.0035595042,0.004660542,0.028075386,-0.012549499,-0.0038167269,0.0045129056,0.027135812,-0.012969401,5.582718e-07,2.6291184e-06,2.4928553e-05,1.8481272e-11,3.671168e-07,1.0739192e-06,7.3649617e-06,1.9237554e-11,-0.14285715,0.98974335,1.0,-1.0,230800,462,500.0,0.0,500,500,6.486050806924157e-05,0.00035963215445002225,0.004276062992328145,6.994405055138487e-16,0.03243025403462079,0.013939643778159259,0.05118920622214707,0.009906867652786686,-0.13746883921555345,0.9511685271112779,1.0,-1.0,5,0.03243025403462079,227500,455,500.0,0.0,500,500,3.6800088228210274e-05,0.00022679607974426276,0.0031807497622614368,1.076916333886402e-15,0.018400044114105136,0.007402799837857398,0.03162886129640202,0.010027465794580925,0.018400044114105136,0.007402799837857398,0.03162886129640202,0.010027465794580925,-0.14285715,0.98974335,1.0,-1.0,5,0.018400044114105136,0.011271920999206486,59.4031665120001,63.11343710999972,0.010575894000794506,0.0038247449992923066,3.3806584070007375,125.92293458899985,11550.435318511989,90
233300,8.212305e-07,5.40814e-07,0.0045993924,-0.004181059,0.004663495,0.027911462,-0.0144930985,-0.0048050038,0.0045749494,0.026177667,-0.015924143,-0.004313101,0.0043472312,0.02386528,-0.015389231,8.2123046e-07,4.2524657e-06,3.9748644e-05,6.202711e-11,5.408141e-07,1.1267342e-06,9.752107e-06,2.8168132e-10,-0.14285715,0.98974335,1.0,-1.0,233300,467,500.0,0.0,500,500,7.335579711238485e-05,0.0003841404227965023,0.006662488822637503,2.664535259100376e-16,0.036677898556192426,0.03525563170240361,0.10235883216029326,0.003553563587133265,-0.13733766082875373,0.9521752691303141,1.0,-1.0,5,0.036677898556192426,230000,460,500.0,0.0,500,500,5.3773565831319206e-05,0.0003495581692152453,0.004143429561359136,2.1871393585115587e-15,0.02688678291565958,0.0054193081794278565,0.03375832790373908,0.021250932158678577,0.02688678291565958,0.0054193081794278565,0.03375832790373908,0.021250932158678577,-0.14285715,0.98974335,1.0,-1.0,5,0.02688678291565958,0.011442864999480662,58.62052479799968,59.724926876999234,0.010251356001390377,0.0037273210000421386,3.171488780999425,121.54236199799925,11671.979375016988,91
235800,5.640667e-07,5.9795286e-07,0.0042978367,-0.0041885814,0.0062638805,0.038981054,-0.015555254,-0.0042422307,0.0062181517,0.037115693,-0.015143721,-0.0042115976,0.0063073467,0.039393175,-0.016282776,5.640667e-07,1.8475741e-06,1.803793e-05,2.8527723e-13,5.9795286e-07,2.742651e-06,2.9527904e-05,1.8514018e-12,-0.14285715,0.98974335,1.0,-1.0,235800,472,500.0,0.0,500,500,4.967382365605929e-05,0.0003298140867286936,0.005107157542302765,2.5535129566378603e-16,0.024836911828029655,0.022117931515446464,0.06621171524490176,0.0022640287611135766,-0.13726277248000515,0.9515704304807022,1.0,-1.0,5,0.024836911828029655,232500,465,500.0,0.0,500,500,6.0090435259296645e-05,0.0002917906278069245,0.003789184340184793,7.549516567451065e-16,0.030045217629648336,0.01469439811701133,0.04598297463904101,0.00850403752372281,0.030045217629648336,0.01469439811701133,0.04598297463904101,0.00850403752372281,-0.14285715,0.98974335,1.0,-1.0,5,0.030045217629648336,0.01128058299946133,61.88900364700021,63.188497969998934,0.01077245899978152,0.007299688999410137,3.4958225549999042,128.6026769029977,11800.583687014985,92
238300,3.908562e-07,6.7680804e-07,0.0041691046,-0.0038770023,0.0056632026,0.03255026,-0.010421336,-0.003612102,0.0058429018,0.03375218,-0.0106648,-0.004043604,0.0055251964,0.03401834,-0.011170908,3.908562e-07,2.0656175e-06,2.2722359e-05,3.4590464e-12,6.76808e-07,2.8052254e-06,2.356176e-05,3.292057e-10,-0.14285715,0.98974335,1.0,-1.0,238300,477,500.0,0.0,500,500,4.28291917782809e-05,0.000270660807748922,0.004974326551674291,3.2196467714129544e-16,0.021414595889140454,0.015296457017695558,0.04935963614224003,0.004991530135289703,-0.13732036456638372,0.9519690322027613,1.0,-1.0,5,0.021414595889140454,235000,470,500.0,0.0,500,500,4.5794954678799666e-05,0.00034726543713557354,0.00672186885224384,6.217248937900877e-16,0.022897477339399834,0.01103890748084329,0.035951047132763495,0.008468974504205584,0.022897477339399834,0.01103890748084329,0.035951047132763495,0.008468974504205584,-0.14285715,0.98974335,1.0,-1.0,5,0.022897477339399834,0.011732548000509269,62.51106025400077,75.91643446700073,0.01067401799991785,0.0074395510000613285,3.3483139949985343,141.80565483300052,11942.391024813984,93
240800,2.971184e-07,5.1283496e-07,0.005244703,-0.005059301,0.0027737094,0.006716643,-0.012920519,-0.005201619,0.002970734,0.007414002,-0.013399311,-0.0052746017,0.0029963572,0.0072973035,-0.0148062,2.971184e-07,5.6561805e-07,3.555791e-06,7.0402026e-12,5.1283496e-07,1.6942226e-06,1.3444992e-05,5.481896e-12,-0.14285715,0.98974335,1.0,-1.0,240800,482,500.0,0.0,500,500,0.00010558298345104511,0.0005319927900949008,0.007811601153750425,2.5535129566378603e-16,0.052791491725522555,0.02753569338539832,0.08509681977615716,0.009172476455289522,-0.13668107581514474,0.9521683682290442,1.0,-1.0,5,0.052791491725522555,237500,475,500.0,0.0,500,500,0.00010065204874645315,0.0006330012819293838,0.013370197243116756,1.0214051826551441e-15,0.05032602437322655,0.03781261439892531,0.115361244870985,0.010322580301768674,0.05032602437322655,0.03781261439892531,0.115361244870985,0.010322580301768674,-0.14285715,0.98974335,1.0,-1.0,5,0.05032602437322655,0.011498207999466104,59.07269796199944,89.62830349399883,0.010460055000294233,0.0037635410008078907,3.563173059001201,152.28989631900004,12094.68262797899,94
243300,3.7654576e-07,2.4137995e-07,0.005459289,-0.00547501,0.0035327184,0.022158759,-0.013702868,-0.0054474925,0.0035912988,0.023908248,-0.01270747,-0.005234693,0.0038337284,0.025983796,-0.013997466,3.7654578e-07,1.3531691e-06,1.4630907e-05,2.7074322e-11,2.4137995e-07,4.9480195e-07,4.3078967e-06,6.605873e-11,-0.14285715,0.98974335,1.0,-1.0,243300,487,500.0,0.0,500,500,6.537915315747786e-05,0.0004019833885087614,0.006618428569337221,4.884981308350689e-16,0.0326895765787389,0.01727091313536218,0.05033981886841701,0.004255827236967183,-0.1374852431812396,0.9528491555190091,1.0,-1.0,5,0.0326895765787389,240000,480,500.0,0.0,500,500,4.26270444893486e-05,0.00017887137282600964,0.0026427212288755333,5.218048215738236e-16,0.021313522244674307,0.017634748208258336,0.055495119723075886,0.006233129698941308,0.021313522244674307,0.017634748208258336,0.055495119723075886,0.006233129698941308,-0.14285715,0.98974335,1.0,-1.0,5,0.021313522244674307,0.011188778998985072,70.30844818500009,60.81488012999944,0.010291445998518611,0.0037142950004636077,3.3413131189990963,134.4898359539966,12229.17414320099,95
245800,3.8602644e-07,2.3669126e-07,0.005446665,-0.0053327875,0.0033948568,0.010972019,-0.015140679,-0.0052864216,0.0033076948,0.0101716295,-0.016170043,-0.005464283,0.003282013,0.010330424,-0.016462382,3.8602644e-07,1.3724728e-06,1.4300931e-05,1.5933258e-11,2.3669125e-07,6.333477e-07,5.2208898e-06,6.3703296e-13,-0.14285715,0.98974335,1.0,-1.0,245800,492,500.0,0.0,500,500,3.36036571930677e-05,0.00019956548651148858,0.00348471859194045,1.0103029524088924e-15,0.01680182859653386,0.011758585331698069,0.03658322089749403,0.0014337267348486944,-0.1369568529791331,0.9525598232037279,1.0,-1.0,5,0.01680182859653386,242500,485,500.0,0.0,500,500,0.00012214640933054497,0.0006911121971171604,0.013390404400502499,1.7430501486614959e-15,0.061073204665272475,0.07746840348609127,0.21420932280349822,0.00948297371637025,0.061073204665272475,0.07746840348609127,0.21420932280349822,0.00948297371637025,-0.14285715,0.98974335,1.0,-1.0,5,0.061073204665272475,0.011382853999748477,61.99347436399876,60.311242929999935,0.010238258999379468,0.003678593000586261,3.08956013200077,125.41957713199918,12354.59534202799,96
248300,1.0685995e-06,1.6221331e-06,0.004188073,-0.0037041497,0.017533163,0.18933293,-0.021133669,-0.003933562,0.017817825,0.19266874,-0.020532846,-0.0038770768,0.016667003,0.17935255,-0.019513635,1.0685995e-06,8.83012e-06,9.9608e-05,6.8439013e-12,1.6221331e-06,1.560251e-05,0.00017732076,3.1048636e-12,-0.14285715,0.98974335,1.0,-1.0,248300,497,500.0,0.0,500,500,4.320886480808508e-05,0.000231430958004309,0.0042522660721844635,8.104628079763644e-16,0.02160443240404252,0.018457349918531322,0.05521231305641055,0.003201566907419363,-0.138185641641887,0.9516444558443102,1.0,-1.0,5,0.02160443240404252,245000,490,500.0,0.0,500,500,4.3609960454621524e-05,0.00033889288643709433,0.005926760858389302,5.773159728050814e-16,0.021804980227310772,0.018461306451159825,0.04776442655439219,0.003974509646950932,0.021804980227310772,0.018461306451159825,0.04776442655439219,0.003974509646950932,-0.14285715,0.98974335,1.0,-1.0,5,0.021804980227310772,0.011091400001532747,57.12396699599958,63.26708823000081,0.011561367000467726,0.003663146000690176,3.1512416130008205,123.5686127520039,12478.165620577991,97
250800,3.5842055e-07,2.3782776e-07,0.0061405865,-0.0058787046,0.0029999574,0.005680602,-0.013213587,-0.00573413,0.0030132583,0.0073826294,-0.013266884,-0.0056808423,0.0029605175,0.0070014605,-0.012003113,3.5842055e-07,1.1040836e-06,1.0251088e-05,9.2379465e-11,2.3782776e-07,4.874683e-07,3.523215e-06,3.8994003e-13,-0.14285715,0.98974335,1.0,-1.0,250800,502,500.0,0.0,500,500,2.7555029844780987e-05,0.00018130433868442133,0.003248397895565136,3.7747582837255326e-16,0.013777514922390502,0.006541380545550887,0.02380970362139429,0.005816686425068384,-0.1382912134800454,0.951414493716056,1.0,-1.0,5,0.013777514922390502,247500,495,500.0,0.0,500,500,6.234346486205546e-05,0.00030530342248193365,0.004974048366593098,4.662936703425658e-16,0.03117173243102773,0.01620727164899293,0.05261791277359324,0.008925441399162355,0.03117173243102773,0.01620727164899293,0.05261791277359324,0.008925441399162355,-0.14285715,0.98974335,1.0,-1.0,5,0.03117173243102773,0.011219845999221434,64.82158667399926,58.83294773900161,0.010282897999786655,0.003657248000308755,3.1275371749998158,126.80723158,12604.974730463991,98
